gene_id	gene_name	Anderson1B	Anderson2B	Barrow1B	Barrow2B	Bechtel1B	Bechtel2B	Bierek1B	Bierek2B	Bolong1B	Bolong2B	Bolong3B	Carey1B	Carey2B	Carroll1B	Carroll2B	Carroll3B	Chandler1B	Chandler2B	Cloquet1B	Cloquet2B	Colton1B	Colton2B	Cooper1B	Cooper2B	Fischer1B	Fischer2B	Foster1B	Foster2B	Greenwell1B	Greenwell2B	Greenwell3B	Halbert1B	Halbert2B	Heiss1B	Heiss2B	Howard1B	Howard2B	Hutter1B	Hutter2B	Keith1B	Keith2B	Klein1B	Klein2B	Lam1B	Lam2B	Martin1B	Martin2B	Max1B	Max2B	McFarland1B	McFarland2B	MJones1B	MJones2B	MJones3B	Murray1B	Pentz1B	Pentz2B	Porbandarwalla1B	Pratt1B	Pratt2B	Ptak1B	Ptak2B	Randolph1B	Randolph2B	Rothery1B	Rothery2B	Smith1B	Smith2B	Strople1B	Strople2B	Swenson1B	Swenson2B	Taucher1B	Taucher2B	Taylor1B	Taylor2B	Wells1B	Wells2B	Willoughby1B	Willoughby2B	Woolsey1B	Woolsey2B
ENSCAFG00845000072	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000073	NFATC1	2	4	6	12	9.999	5	14	18	0	7.001	0	6	3	30.001	10	9	20.001	32	0	0	0	0	4	0	1	5	4	0	0	0	5	0	0	7	0	10	8.001	19	2	4	1	9	4	0	0	11	0	3	8	6	1	30.001	0	0	8	7.001	0	27	8	11	15	7.999	17	10.001	12	13	0	12	0	0	5	0	6	5	7	3	13.001	9	8	11	29.861	0
ENSCAFG00845000074	ENSCAFG00845000074	1	0	0	0	0	1	1.211	0	0	0	0	0	0	0	0	0	0	6.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	6.994	0	0	0	0	0	0	0	1.501	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000075	U2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000076	ENSCAFG00845000076	0	0	0	0	0	0	1.211	0	0	0	1	0	0	0	0	0	1.22	0	0	0	0	0	1.528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.499	0	0	0	2.736	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.267	0	0	2.339	0
ENSCAFG00845000077	MYCT1	1	0	8	2	11	0	0	12	0	15	9	5	2	12	9	5	4	33	2	4	1	7	3	1	9	5	0	3	4	0	12	1	7	8	1	7	9	10	23	18	2	3	10	0	0	3	0	13	3	27	7	101	1	1	4	4	0	36	5	0	63	2	40	5	4	3	0	10	1	4	0	1	2	10	18	4	4	13	7	25	166	13
ENSCAFG00845000078	ZNF428	6	2	18	16	45	1	6	59	0	35	0	7	31	34	29	23	17	180	1	4	0	2	14	0	6	6	2	0	1	6	37	4	7	11	2	7	10	17	16	17	0	27	32	0	0	6	2	22	21	44	50	46	2	2	4	21	0	230	3	0	135	1	85	17	16	20	6	22	2	0	8	1	21	71	28	2	25	136	6	10	111.734	1
ENSCAFG00845000079	SNORA70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000080	ENSCAFG00845000080	4	0	11.994	13.993	27	0	20	69.999	0	20.982	2	14	15.929	33	25	24	22.969	58.933	5	10	1	6.984	8.966	1	1	8.982	0	3	0	0	12.954	0	8	13	4	26.892	10.745	28.897	18.841	24	0	21.999	35.93	3	1.854	16	0	15	23	17	0	44.968	3	2	12.781	13.958	0	125.905	1	3	88.357	2	25.99	31.903	26.964	18.957	4	14	1	1	4.935	7	10	24	15.984	7.975	7	12	11	6.883	42	7
ENSCAFG00845000081	ENSCAFG00845000081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000082	OR6Z1	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	7.356	1	2.337	0.5	0	1	2.422	0	0	0	0	0	1	0	0	0	1	1	1	10.24	7.079	0	1	0	0	0	0	0	2.5	0	0	0	10.548	0	0	0	0	1	0	0	0	2.5	0	0	0	0	0	11.123	0	1	1.267	1
ENSCAFG00845000083	ENSCAFG00845000083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000084	SRRM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000085	VIP	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSCAFG00845000086	KCTD15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.995	0	0	0	0
ENSCAFG00845000087	ENSCAFG00845000087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000088	ZNF576	0	0	1	0	2	0	0	4	0	4	0	0	3	9	7	13	1	5	0	0	0	2.16	1	0	0	2	0	1	0	0	1	0	0	0	1	4	1	1	0	3	0	2	5	0	0	0	0	0	2	3	1	4	1	1	2	5	0	16	2	2	7	1	5	1	6	2	1	1	0	0	0	0	2	15	3	3	4	1	2	1	7	1
ENSCAFG00845000089	HEY2	0	0	0	0	1	1	1	1	0	0	0	0	2	0	0	1	0	1.001	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	5	0	0	1	1	0	1	0	0	0	0	0	2	0	0	3	0	3.621	0	1	0	1	0	0	1	0	0	0	2	0	1	1
ENSCAFG00845000090	DKKL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000091	ENSCAFG00845000091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000092	IARS1	3	6	5	6	29	2	24	45.116	0	35	4	7	9	27	20	16	20	41.001	3	36	2	5	6	0	20	12	4	1	0	3	57.999	0	0	30	0	11	32	24	23.999	29	3.999	22	26	1	3.999	12.001	0	15	34	37.001	31	31	5	0	13	11	0	65	12.001	3	32	8	34	21	57.999	40	3	7.022	18	1	6	15.001	17	23	13	4	38	51	13	12.999	74.999	15
ENSCAFG00845000093	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000094	ENSCAFG00845000094	0	0	2	1	3	0	0	6	0	1	0	1	0	2	0	6	4	7	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	2	3	3	0	2	3	0	0	0	0	4	0	1	1	1	0	0	0	2	0	9	0	0	4	0	0	1	1	5	0	0	0	0	0	2	0	1	0	3	1	1	0	1	2	1
ENSCAFG00845000095	ENSCAFG00845000095	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
ENSCAFG00845000096	ENSCAFG00845000096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000097	IRGQ	0	0	29	24	1	0	5	27	0	12	3	0	41.986	0	5	2	24	104.842	0	18	0	5	27	1	5	3	4	7	3	0	49.92	2	21	24	20	3	13	2	3	4	0	3	12	0	1	0	0	24	2	61.319	119.688	10	7	0	7	18	0	37	10	1	1	3	43	11	4	2	0	22	3	1	19	15	5	32	23.975	2	39	66	7	16	44	18
ENSCAFG00845000098	CHST8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000099	C1H9orf85	0	0	1	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1.008	2	0	0	2	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSCAFG00845000100	ENSCAFG00845000100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSCAFG00845000101	ENSCAFG00845000101	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSCAFG00845000102	ENSCAFG00845000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000103	ENSCAFG00845000103	2	3	2.755	10	22.452	0	8	44.081	0	17.48	0	1.017	3.571	16.261	15.531	9.44	17.056	26.06	0	10	1	6	4.054	1	3	2.153	0	2.044	2	0	20.078	2	1.015	17.147	2	1.013	12.047	10	10.618	11	2	22	37.988	0	0	1	0	12.796	16.661	34.256	25.144	10.633	2	0	1.111	23.396	0	102.724	2	0	33.946	2	33.194	14.113	9.495	14.721	1	16.937	2	1	7	3	6	21.572	5.822	2.03	11.825	35.03	6	8	22.592	4
ENSCAFG00845000104	FBXO5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000105	ENSCAFG00845000105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000106	ENSCAFG00845000106	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSCAFG00845000107	SMIM17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000108	PINLYP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000109	ENSCAFG00845000109	3	0	4	8	7	0	0	20	0	2	3	10	1	2	3	5	4	16	0	1	0	4	2	0	2	1	0	0	0	0	2	0	1	7	1	8	2	13	6	10	0	4	21	0	0	3	0	4	2	18	0	19	0	1	0	1	1	8	1	0	16	0	26	6	10	2	0	9	0	0	1	0	0	9	6	2	6	12	3	2	6	1
ENSCAFG00845000110	ENSCAFG00845000110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000111	TEAD2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
ENSCAFG00845000112	ENSCAFG00845000112	0	0	0	1	2	1	4	5	0	1	0	2	1	0	0	4	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	2	0	0	1	0	4	0	3	1	7	0	0	0	0	0	2	0	1	1	0	4	0	1	0	0	3	0	0	0	0	0	0	1	1	0	2	1	2	0	0
ENSCAFG00845000113	ZNF529	0	1	1	0	6	0	2	7	0	1	0	1	2	3	1	5	3	1	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	5	2	2	5	1	0	1	1	0	0	1	0	0	2	0	1	7	1	0	0	3	0	7	0	0	4	0	1	2	1	4	0	0	0	0	0	0	1	2	3	0	1	0	3	1	2	0
ENSCAFG00845000114	ENSCAFG00845000114	0	0	0	0	0	0	1	1.055	0	0	0	0	0	0	4	0	0	2.905	1	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	4	0	1	4.392	1	0	0	0	1	0	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	1	2	0	0	6.878	0	0	0	0
ENSCAFG00845000115	ENSCAFG00845000115	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000116	ENSCAFG00845000116	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0
ENSCAFG00845000117	ENSCAFG00845000117	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	3.664	0	1.186	0	1	0	0	0	0	0	1	0	0	1.5	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	5	11.263	1.058	0	0	0	2	0	1	0	0	0	0	2.47	2	0	1	0	1	0	0	0	3	0	2.733	1	0	0	10.756	0	2	0	1
ENSCAFG00845000118	ENSCAFG00845000118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000119	ENSCAFG00845000119	0	0	0	1	1	0	2	3	0	0	1	1	1	0	1	0	2	7	0	1	0	0	2	0	1	5	0	0	1	0	2	0	0	1	1	2	1	1	3	6	0	0	0	0	0	0	0	3	0	4	0	3	0	0	0	0	0	9	1	1	4	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	3	0	2	5	1
ENSCAFG00845000120	MTRF1L	2	0	1	3	8	0	1	13	0	4	1	1	3	8	10	5	2	7	2	2	0	0	0	0	0	4	0	0	0	1	1	0	1	2	1	4	5	8	3	10	0	2	2	0	0	3	0	0	1	0	0	9	0	0	3	1	0	15	0	0	5	1	1	4	1	2	0	2	2	0	2	3	1	2	2	0	0	2	10	2	10	0
ENSCAFG00845000121	ENSCAFG00845000121	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3.075	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	5	0	0	0	0	0	0	2	1	0	0	0	2	0	0	0	0	1	0	0	0	1	0	1	1	1	0	7	0	1	2	0
ENSCAFG00845000122	ENSCAFG00845000122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000123	ABHD17B	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	4	1	0	1	0	0	2	2	0	0	0	1	0	0	0	0	2	1	0	0	0	2	0	2	0
ENSCAFG00845000124	ENSCAFG00845000124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000125	ENSCAFG00845000125	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSCAFG00845000126	ZNF382	0	0	0	2	0	1	0	3	0	0	4	0	2	4	3	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	4	0	0	0	0	1	2	1	2	0	0	0	0	0	0	0	1	1	0	1	0	1	2	1	0
ENSCAFG00845000127	U4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000128	PEPD	0	0	3	1	27	5	0	14	0	8	0	5	9	32.999	11.998	20	6.001	17	1	0	0	4.001	6	0	0	0	0	0	0	0	8	0	0	4	2	1	3	4	5.999	6.999	0	5.999	12	0	1	1	0	6	16	2	0	25	0	0	3	4	0	73	0	0	23.001	3	18	7	10	12.001	0	6	4	0	1	0	17	22	9	1	14.999	17	7.001	4	23.999	0
ENSCAFG00845000129	CDH20	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	0	0	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	1
ENSCAFG00845000130	ADARB2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1.015	0	0	0	0	0	0	0	0	0	0	0	0	2.102	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1.089	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.066	2	0	0	0	0	1	2.456	0	0	0	0
ENSCAFG00845000131	U6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSCAFG00845000132	ENSCAFG00845000132	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0
ENSCAFG00845000133	ZNF484	0	0	0	0	2	0	0	2	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCAFG00845000134	ATP9B	0	0	3.859	2	23	0	1	8	0	10	4	0	3	12	18	27	5	9	0	0	0	5	0	0	8	3	0	0	0	0	7	0	2	4	0	7	2	7	7	11	0	20	6	0	0	0	0	9.001	12	2	0	15	3	0	5.999	9	0	28	5.999	0	29	0	6	2	5	20	8	3.999	0	0	1	0	19	5	0	1	2	4	2	4	17.001	0
ENSCAFG00845000135	XRCC1	2	0	4	10	8	0	4	10	0	2	0	4	8	18	3	11	8	13	0	1	0	0	1	0	0	2	0	0	1	0	4	0	2	2	2	5	1	4	2	3	0	0	6	0	0	5	0	1	1	11	2	11	2	0	0	1	0	32	2	2	18	2	14	3	3	3	2	5	0	0	1	1	0	4	7	0	6	13	1	0	12	1
ENSCAFG00845000136	ENSCAFG00845000136	0	0	2	1	7	0	2	12	0	1	0	2	2	4	6	1	8	5	2	0	1	0	0	0	0	0	0	0	0	0	1	0	4	2	1	5	0	5	1	8	0	0	2	0	0	2	0	0	5	3	2	12	0	0	0	0	0	9	1	0	2	0	2	0	2	3	0	1	0	0	0	0	2	0	2	1	1	2	1	2	1	0
ENSCAFG00845000137	ENSCAFG00845000137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSCAFG00845000138	ZNF71	4	0	0	0	8	0	2	4	0	6	0	4	2	13	5	2	5	10	0	2	1	0	1	0	0	1	0	0	0	0	2	0	0	3	0	0	3	8	3	3	0	3	7	0	0	2	0	2	0	0	0	9.784	0	0	1	5	0	22.176	0	0	11	5	7	5	9	2	0	3	0	0	0	0	2	8	3	2	8	6	10	0	15	0
ENSCAFG00845000139	NCOA7	8	0	38	53	33.998	1	14	110	0	19	7	25.667	25	33	62	25.999	43	70	4	4	2	29.001	48.999	2	10.999	18	2	14	4	0	11	0	40	8	9	31.001	21	37	40.999	51.999	0	26	32	0	0	21	0	22.001	39	66	19	124.001	28.999	8	13	19	0	98.999	4	4	84.001	2	46	14.999	24	46	6	44	2	0	47	13	8	24	29	13	14	14	44	96	24	19.001
ENSCAFG00845000140	ENSCAFG00845000140	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
ENSCAFG00845000141	RGS17	0	0	0	1	2	0	1	3.028	0	2	0	0	2	10	3	5	2	1.011	0	2	0	3	0	0	0	1	0	1	0	0	1	0	0	1	0	5	0	7	0	0	0	2	2	0	0	0	0	2	2	1.011	0	9	0	0	0	2	0	6	1	1	5	0	2.01	2	3	8	2	2	0	2	1	0	0	0	0	0	2	1.103	2	0	4.072	0
